-------- 1 - Règles
Règles,
Buteur ou clean sheet,
<,entré en cours de match
Note > 7,
Note < 3,
Notes L1 = MonPetitGazon,
-------- 2 - OM
Olympique de Marseille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): TFC,J02(E ): EAG,J03(D): FCL,J04(E ): OGCN,J05(D): OL,J06(E ): SRFC,J07(D): FCN,J08(E ): SMC,J09(D): FCM,J10(E ): PSG,J11(D): FCGB,J12(E ): MHSC,J13(D): SMC,J14(E ): ASM,J15(E ): ASSE,J16(D): ASNL,J17(E ): DFCO,J18(D): LOSC,J19(E ): SCB,J20(D): ASM,J21(E ): OL,J22(D): MHSC,J23(E ): FCM,J24(D): EAG,J25(E ): FCN,J26(D): SRFC,J27(D): PSG,J28(E ): FCL,,,,,,,,,,,
D,Tisserand,1,,,5.00,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Diallo,3,1,,5.33,,6,,,,,5,,,,,,,,5,,,,,,,,,,<,,,,,,,,,,,,,,
M,Bernardo Silva,25,2,6,5.77,7,,5,5,<,5,5,8,3,7,4,5,6,7,4,6,7,5,6,8,5,6,6,4,6,8,5,7,,,,,,,,,,,
M,Bakayoko,20,4,2,6.25,5,<,6,6,,3,,,<,7,5,8,6,7,<,7,7,7,7,6,7,6,6,6,,6,<,7,,,,,,,,,,,
M,Dirar,2,9,,6.50,7,,<,6,,,,,,,,,,<,,<,,<,<,,,,<,,<,<,,<,,,,,,,,,,,
M,Moutinho,13,9,1,5.69,<,5,7,<,7,5,5,5,5,,,,,<,6,,<,,5,<,<,<,<,7,7,5,5,<,,,,,,,,,,,
M,Traoré,4,1,2,5.75,,5,,7,5,,6,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Lemar,20,4,8,6.10,5,<,,,8,3,<,7,<,7,6,6,7,,4,8,7,7,5,8,<,5,7,6,,5,5,6,,,,,,,,,,,
M,Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Boschilia,5,6,6,6.83,,6,<,,,,6,<,6,<,<,,<,7,,,,,,,8,,,,8,,,,,,,,,,,,,,
M,N'Doram,2,2,,6.00,,6,,,<,,6,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Bahlouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Falcao,16,5,16,6.31,,,,<,7,4,,,,6,<,7,<,6,<,9,8,4,6,7,7,4,8,<,8,4,6,,,,,,,,,,,,
A,L. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Germain,21,5,9,5.27,,<,5,6,5,3,4,7,6,<,4,4,5,9,4,<,6,5,<,6,8,4,7,4,,4,4,6,,,,,,,,,,,
A,Cavaleiro,1,1,,5.00,<,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Carrillo,5,12,7,4.83,3,,,,<,4,4,8,4,,<,<,<,<,6,<,<,<,,<,,<,,,,,<,,,,,,,,,,,,
A,Chaibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Jean,1,1,,4.00,,4,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Cardona,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,<,,,<,,,,,,,,,,,
A,Mbappe-Lottin,9,11,9,6.38,Bl.,,,,,,,<,,8,4,<,4,,<,7,<,<,5,<,<,<,<,6,9,<,<,8,,,,,,,,,,,
,,,,,,5.2727272727272725,5.3,5.8,6,6.2727272727272725,3.7272727272727271,5.2727272727272725,6.7,4.3,6.3,5.1,6.5,5.9,6.5,4.9,6.5,6.7,4.7,5.5,6.5,6.7,5.3,6.5,5.5,7.0,5.3,5.6,6.5,,,,,,,,,,,
-------- 16 - EAG
En Avant Guingamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(E ): ASM,J02(D): OM,J03(E ): ASNL,J04(D): MHSC,J05(E ): TFC,J06(D): FCL,J07(E ): SCB,J08(E ): SRFC,J09(D): LOSC,J10(E ): OL,J11(D): SCO,J12(E ): DFCO,J13(D): FCGB,J14(E ): SMC,J15(D): OGCN,J16(D): FCN,J17(E ): ASSE,J18(D): PSG,J19(E ): FCM,J20(E ): FCL,J21(D): SRFC,J22(E ): OGCN,J23(D): SMC,J24(E ): OM,J25(D): OL,J26(E ): FCGB,J27(D): ASM,J28(E ): MHSC,,,,,,,,,,,
G,Guivarch,,1,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Johnsson,27,,,5.15,5,5,6,5,Exc.,,6,6,6,7,6,4,6,5,5,6,5,6,5,4,5,4,5,5,5,3,4,5,,,,,,,,,,,
G,Salin,1,,,6.00,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Lemaître,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Lévêque,2,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,,,,
D,Angoua,6,1,,4.83,5,<,,,,,5,4,,,,,,5,,,,,6,4,,,,,,,,,,,,,,,,,,,
D,Sankoh,8,4,,5.56,,,,,,6,5,<,6,<,6,,5,6,,6,,,,,,,,5,5,<,,,,,,,,,,,,,
D,Sorbon,25,,1,5.28,5,7,6,5,5,6,5,5,6,6,6,5,5,5,5,6,5,6,,3,6,4,5,5,,,5,5,,,,,,,,,,,
D,Héry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Martins-Pereira,9,1,,4.56,,,,,,,,,,,,,,5,,6,<,,,,5,4,4,5,4,3,,5,,,,,,,,,,,
D,Ikoko,18,2,,5.16,5,5,6,5,5,6,<,5,5,5,6,5,5,,5,,6,5,4,,,,,,5,,4,6,,,,,,,,,,,
D,Mané,,4,,,<,<,<,,,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Marçal,23,,,5.43,,6,8,5,4,7,Exc.,,5,4,5,5,5,5,4,8,6,6,6,5,6,4,5,,Bl.,,5,,,,,,,,,,,,
D,Bodmer,4,2,,4.25,,,,,,,,,,,,,,,,,,,,,,4,<,5,<,3,,5,,,,,,,,,,,
D,Kerbrat,26,,,5.15,5,5,6,5,4,5,5,5,5,7,6,6,6,,5,7,5,6,5,3,5,4,5,,5,4,5,5,,,,,,,,,,,
M,M. Diallo,18,2,4,5.06,6,6,7,5,5,6,,3,,4,,,,<,<,5,5,5,4,6,6,,4,,6,3,5,,,,,,,,,,,,
M,Giresse,4,5,1,5.25,<,,7,5,>,,,4,,,,,,,,<,,,5,,,,,,,<,,<,,,,,,,,,,,
M,Salibur,25,1,5,5.46,5,6,6,5,4,5,<,5,7,7,6,Bl.,5,,5,8,5,6,5,6,5,5,,5,6,5,4,5,,,,,,,,,,,
M,Benezet,3,2,1,6.00,,,,,,,,,,,,,,,,,,,,,,,,<,7,5,<,Bl.,,,,,,,,,,,
M,Coco,21,3,4,4.86,5,6,5,6,Bl.,<,3,3,5,8,5,7,4,5,5,,4,5,,,5,4,4,3,,<,4,6,,,,,,,,,,,
M,Blas,7,10,,4.50,<,<,<,<,5,5,4,<,,<,<,5,,5,5,,,,,4,,,<,3,<,,,,,,,,,,,,,,
M,Livolant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,De Pauw,3,18,4,5.25,,,<,<,<,,<,<,,,<,6,<,<,<,<,<,7,<,<,<,<,4,,,4,<,<,,,,,,,,,,,
M,Didot,17,2,1,4.59,,,,,,,,,<,5,5,5,5,,5,5,3,<,4,5,5,4,4,5,4,5,5,4,,,,,,,,,,,
M,Deaux,26,2,,4.73,6,7,6,5,4,5,4,4,6,5,6,4,5,4,4,<,3,6,5,4,4,4,5,<,5,3,4,5,,,,,,,,,,,
A,Achahbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Briand,25,1,8,5.16,6,4,,<,5,6,4,4,6,6,5,4,6,5,4,7,4,6,8,5,6,6,4,4,4,,4,6,,,,,,,,,,,
A,Mendy,2,13,1,4.75,,,,,,,,,<,<,,<,<,<,<,5,<,,5,<,4,<,<,<,,,5,,,,,,,,,,,,
A,Privat,8,5,2,4.62,6,4,5,5,,3,4,,6,,<,<,<,4,,,,,,,<,<,,,,,,,,,,,,,,,,,
,,,,,,5.3636363636363633,5.5,6.2,5.1,4.5999999999999996,5.4545454545454541,4.5,4.3636363636363633,5.7272727272727275,5.8181818181818183,5.6363636363636367,5.0909090909090908,5.1818181818181817,4.9090909090909092,4.7272727272727275,6.2727272727272725,4.6363636363636367,5.8181818181818183,5.1818181818181817,4.4545454545454541,5.2727272727272725,4.2727272727272725,4.4545454545454541,4.5454545454545459,5.0909090909090908,3.8181818181818183,4.4545454545454541,5.1818181818181817,,,,,,,,,,,
-------- 17 - SMC
SM Caen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): FCL,J02(E ): OL,J03(D): SCB,J04(E ): SRFC,J05(D): PSG,J06(E ): SCO,J07(E ): FCGB,J08(D): TFC,J09(E ): MHSC,J10(D): ASSE,J11(E ): ASNL,J12(D): OGCN,J13(E ): OM,J14(D): EAG,J15(E ): LOSC,J16(D): DFCO,J17(E ): FCN,J18(D): FCM,J19(E ): ASM,J20(D): OL,J21(D): ASNL,J22(E ): SCB,J23(E ): EAG,J24(D): FCGB,J25(E ): DFCO,J26(D): LOSC,J27(E ): ASSE,J28(D): SCO,,,,,,,,,,,,,,
G,Reulet,2,1,,3.50,,,,,,,,,,,,,,<,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Dreyer,2,,,5.00,,,,,,,,,,,,,,,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,
G,Vercoutre,24,,,4.96,5,6,6,4,2,5,6,6,4,5,4,6,5,5,,,6,,,5,6,5,7,2,4,5,6,4,,,,,,,,,,,,,,
D,Adéoti,17,4,,4.76,,,,,<,<,<,,,<,5,6,6,5,3,3,5,6,5,4,6,4,6,4,4,,6,3,,,,,,,,,,,,,,
D,Da Silva,28,,(-1),4.93,6,5,6,5,3,4,6,6,5,4,5,6,5,5,3,4,5,7,4,5,6,5,5,3,4,5,6,5,,,,,,,,,,,,,,
D,Yahia,24,1,1,5.12,5,5,<,,,4,5,6,5,4,4,6,4,7,,4,5,6,6,5,6,5,6,4,4,5,6,6,,,,,,,,,,,,,,
D,Alhadhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Le Joncour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Ben Youssef,7,1,,4.00,6,4,5,4,1,,,,,,,,,,3,,,,,,,,,,,5,<,,,,,,,,,,,,,,,
D,Dabo,2,,,4.50,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Genevois,7,2,,4.29,,<,6,3,3,3,5,6,4,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,,,
D,Guilbert,17,,,4.88,,,,,,,,,,,4,6,5,5,2,4,5,6,5,5,6,6,6,,5,5,5,3,,,,,,,,,,,,,,
D,Imorou,6,1,,5.00,6,5,,,<,4,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Féret,25,,2,5.28,5,5,7,4,3,5,5,6,5,5,,,,7,7,6,7,8,4,6,5,5,5,3,4,6,5,4,,,,,,,,,,,,,,
M,Delaplace,23,2,,5.17,5,5,6,,,7,5,5,5,4,5,6,4,6,<,4,5,6,5,6,5,5,5,5,,5,5,5,,,,,,,,,,,,,,
M,Bessat,23,4,(-1),5.09,<,<,7,6,3,4,<,,<,3,3,6,5,6,3,5,5,7,6,6,6,6,5,3,6,5,6,5,,,,,,,,,,,,,,
M,Nkololo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Louis,3,1,,4.50,,,,,,,,,,,,,,,,,,,,,,5,5,,4,4,,,,,,,,,,,,,,,,
M,Leborgne,2,2,,3.50,,,,,,,,,,4,,,,,,,,,,,,,,3,,,<,<,,,,,,,,,,,,,,
M,Makengo,6,4,,5.00,,,,,,,,,,,5,6,4,,5,<,,<,,,,<,,4,6,Bl.,,,,,,,,,,,,,,,,
M,Diomandé,4,3,,5.00,,,,,<,5,5,5,5,,,<,<,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Malbranque,2,9,,4.50,<,<,,4,,,,,,<,<,<,<,,,,<,<,,,5,,,,<,,,,,,,,,,,,,,,,,
M,Seube,11,6,,4.92,,,6,5,4,,,,,5,4,6,5,<,4,<,,,<,,5,,<,<,5,,6,4,,,,,,,,,,,,,,
A,Karamoh,15,10,4,4.88,<,5,6,4,3,<,4,4,4,,,<,<,5,<,7,4,8,5,6,,<,<,3,<,4,<,6,,,,,,,,,,,,,,
A,Rodelin,23,4,7,5.52,6,4,7,4,4,5,<,6,5,4,5,6,4,7,<,6,4,6,6,6,7,5,6,<,,<,7,7,,,,,,,,,,,,,,
A,Bazile,7,12,2,4.43,6,,<,<,4,,4,<,<,5,<,,,,4,<,<,,<,<,,5,<,3,<,Bl.,,,,,,,,,,,,,,,,
A,Koukaou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Santini,25,,11,4.64,8,3,5,4,3,3,,6,6,3,4,6,4,5,,7,3,7,6,6,4,,4,3,3,3,4,6,,,,,,,,,,,,,,
A,Ngassaki,,1,,,,,,,,,,,,,,,,,,,,,,,<,,,,,,,,,,,,,,,,,,,,,
A,Sané,3,9,1,4.00,,,<,<,,<,4,<,<,<,<,,,,4,,<,<,,,,Bl.,,,,,,,,,,,,,,,,,,,,
,,,,,,5.7,4.6,6.0909090909090908,4.3,3,4.4545454545454541,4.9,5.6363636363636367,4.7272727272727275,4.1818181818181817,4.3636363636363633,6,4.6363636363636367,5.7272727272727275,3.8181818181818183,4.8181818181818183,4.9090909090909092,6.6363636363636367,5.0909090909090908,5.4545454545454541,5.6363636363636367,5.0909090909090908,5.4545454545454541,3.2727272727272729,4.4545454545454541,4.7272727272727275,5.6363636363636367,4.7272727272727275,,,,,,,,,,,,,,
-------- 18 - SCO
SCO d'Angers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(E ): MHSC,J02(D): OGC Nice,J03(E ): FCM,J04(D): DFCO,J05(E ): FCGB,J06(D): SMC,J07(E ): ASM,J08(D): OM,J09(E ): SCB,J10(D): TFC,J11(E ): DFCO,J12(D): LOSC,J13(E ): SRFC,J14(D): ASSE,J15(E ): PSG,J16(D): FCL,J17(E ): ASNL,J18(D): FCN,J19(E ): OL,J20(D): FCGB,J21(E ): ASSE,J22(D): FCM,J23(E ): TFC,J24(D): SRFC,J25(E ): LOSC,J26(D): ASNL,J27(D): SCB,J28(E ): SMC,,,,,,,,,,
G,Petric,9,,,4.56,5,6,,,,,,5,,,,,,,,,4,4,,4,4,5,4,,,,,,,,,,,,,,,
G,Michel,19,,,5.21,,,4,5,6,5,5,,5,6,6,6,5,5,5,5,,,4,,,,,6,5,6,6,4,,,,,,,,,,
G,Letellier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Thomas,26,,1,4.88,5,5,4,5,5,5,4,5,6,6,5,6,4,,3,,4,4,4,5,4,5,3,6,7,6,6,5,,,,,,,,,,
D,I. Traoré,24,,1 / (-1),4.62,4,5,4,5,,,4,5,5,6,4,5,5,5,5,4,4,4,4,7,4,3,3,5,5,,,6,,,,,,,,,,
D,Andreu,16,,,4.80,4,5,4,6,6,5,,5,5,5,5,5,5,3,,5,4,Bl.,,,,,,,,,,,,,,,,,,,,
D,Manceau,23,1,,4.96,5,5,<,5,6,5,4,5,5,,5,6,5,3,5,5,,5,5,4,5,6,3,6,5,6,,,,,,,,,,,,
D,Pavlovic,8,3,1,4.50,,,,,5,5,<,,,,,,<,4,5,4,,,3,<,6,4,,,,,,,,,,,,,,,,
D,Bamba,5,1,(-1),6.00,,,,,,,,,,,,,,,,,,,,5,4,7,,,,<,7,7,,,,,,,,,,
D,Cissokho,6,,,5.00,,,,,,,,,,,,,,,,,,,,,,,3,5,5,6,6,5,,,,,,,,,,
D,Martinez,5,3,,4.57,,,4,,,,5,,,5,,,,<,5,,4,4,,,,,,,,,,5,,,,,,,,,,
M,Mangani,24,1,1,5.29,,,4,7,5,6,4,7,4,5,5,5,4,5,<,4,3,,5,6,6,7,3,4,7,6,8,7,,,,,,,,,,
M,Capelle,16,9,2,4.71,5,<,,<,4,6,4,<,4,4,4,<,4,6,5,<,<,6,3,5,4,<,<,4,6,6,,,,,,,,,,,,
M,N'Doye,23,1,3,5.13,4,5,5,7,5,7,5,4,6,4,3,5,5,,5,7,3,4,4,,,,<,5,6,6,7,6,,,,,,,,,,
M,Bourillon,4,1,1,5.75,,4,,,,,,,,,,,,,,,,,,,,<,,,,6,8,5,,,,,,,,,,
M,Laidouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,Santamaria,25,2,(-1),4.96,5,<,4,5,6,5,5,5,6,5,4,5,5,4,,5,5,4,5,5,5,5,3,5,5,6,7,<,,,,,,,,,,
M,Tahrat,3,3,,5.33,,,,,<,,,,,,,,,,,,,,,5,<,6,5,,<,,,,,,,,,,,,,
M,Tait,4,4,1,5.50,,,,,,,,,,,<,,,,,,,,,<,<,8,4,<,,,5,5,,,,,,,,,,
M,Saihi,3,2,,4.67,,,,,,,,,,,,<,,4,5,,,5,<,,,,,,,,,,,,,,,,,,,
M,Wissa,,2,,,,,,,,,,,,,,,<,,,,,,,<,,,,,,,,,,,,,,,,,,
M,Serin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Karanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Doré,1,8,,4.00,,,,,<,<,<,,<,,<,,,,,,<,,,,4,<,,,<,,,,,,,,,,,,,
A,Ketkeophomphone,4,1,1,6.33,<,7,5,Exc.,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Diedhiou,20,2,6,4.50,4,4,<,7,4,3,6,3,8,4,,6,4,2,<,6,4,4,4,,,,3,4,6,,,4,,,,,,,,,,
A,Toko Ekambi,19,2,5,5.47,6,4,4,7,6,6,5,5,7,5,4,6,,<,4,7,4,4,<,,,,,,,5,8,7,,,,,,,,,,
A,Pépé,7,17,3,5.00,<,<,<,6,<,<,,5,<,<,<,<,<,7,4,<,3,<,4,,,7,4,<,<,<,<,,,,,,,,,,,
A,Nwakaeme,,6,(-1),,<,,,<,,,<,<,,<,,,,,,,,,,,<,,,,,,,,,,,,,,,,,
A,Bamba,5,1,1,5.40,,,,,,,,,,,,,,,,,,,,4,,,<,4,6,7,6,,,,,,,,,,,
A,Bérigaud,2,1,,5.00,,,,,,,,,,,,,,,,,,,,4,6,,,,,,<,,,,,,,,,,,
A,Sunu,7,12,,4.43,4,5,5,,,,,<,<,<,4,5,4,<,<,4,<,<,<,,,,,<,,<,<,<,,,,,,,,,,
,,,,,,4.6,5.0,4.2727272727272725,5.9,5.2727272727272725,5.3636363636363633,4.6,4.9090909090909092,5.5454545454545459,5,4.4545454545454541,5.4545454545454541,4.5454545454545459,4.3636363636363633,4.6363636363636367,5.0909090909090908,3.8181818181818183,4.4000000000000004,4.0909090909090908,4.9090909090909092,4.7272727272727275,5.7272727272727275,3.4545454545454546,4.9090909090909092,5.7272727272727275,6,6.7272727272727275,5.5454545454545459,,,,,,,,,,
-------- 19 - ASNL
AS Nancy-Lorraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): OL,J02(E ): SRFC,J03(D): EAG,J04(E ): FCL,J05(D): FCN,J06(E ): SCB,J07(D): OGCN,J08(E ): SRFC,J09(D): PSG,J10(E ): FCGB,J11(D): SMC,J12(E ): ASM,J13(D): DFCO,J14(E ): MHSC,J15(D): FCM,J16(E ): OM,J17(D): SCO,J18(E ): TFC,J19(E ): ASSE,J20(D): SCB,J21(E ): SMC,J22(D): FCGB,J23(E ): FCN,J24(E ): OL,J25(D): MHSC,J26(E ): SCO,J27(D): TFC,J28(E ): PSG,,,,,,,,,,,
G,Ndy Assembé,15,,,5.47,5,4,5,6,6,6,5,6,4,5,7,3,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,
G,Chernik,13,2,,5.38,,,,,,,,,,,,,,<,<,5,6,4,6,6,6,5,6,4,4,6,6,6,,,,,,,,,,,
G,Menay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Muratori,13,,,4.92,3,5,4,5,Bl.,,,,4,,,,,,,,,5,,7,,4,7,,,4,5,6,,,,,,,,,,,
D,Lenglet,18,,,4.78,3,4,4,5,5,5,5,5,,6,6,2,5,5,6,4,6,4,6,,,,,,,,,,,,,,,,,,,,
D,Diagne,15,1,,5.13,4,,,,,,,,5,,,,,6,6,4,6,5,,6,5,5,6,4,4,5,<,6,,,,,,,,,,,
D,Cuffaut,20,1,1 / (-1),5.05,3,4,5,5,5,,,,3,,,,6,6,8,4,7,5,<,5,5,3,6,3,,6,6,6,,,,,,,,,,,
D,Badila,19,2,1,4.95,4,,,,5,5,4,4,,5,6,4,7,5,6,4,6,,5,6,5,,6,3,3,6,5,,,,,,,,,,,,
D,Maouassa,4,1,,4.25,,,,,,,,5,,,,,,,,,,,,,4,,<,3,,,,5,,,,,,,,,,,
D,Chrétien,6,,,4.33,,,,,,5,5,4,3,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Cabaco,11,2,,4.73,,,,,,4,5,5,4,5,,<,6,,,,,,5,,,4,<,,4,,5,5,,,,,,,,,,,
D,Cétout,17,1,1,5.00,,4,4,7,5,5,5,5,,5,6,3,,,,,,,6,<,4,5,7,4,4,,6,,,,,,,,,,,,
M,Koura,7,6,1,4.12,4,4,,<,<,4,3,4,4,6,,,,,<,,,,,,<,<,,,,,,4,,,,,,,,,,,
M,Aït-Bennasser,18,3,3,5.28,4,4,6,7,5,5,,5,<,,,,<,4,8,<,6,6,6,,,,6,5,4,4,5,5,,,,,,,,,,,
M,Pedretti,18,3,1,5.26,3,5,5,5,6,,6,,6,7,6,3,6,,8,3,,5,5,6,5,,,,4,<,6,<,,,,,,,,,,,
M,N'Guessan,6,2,,4.33,3,6,,,,,4,,,,<,,5,5,,3,<,,,,,,,,,,,,,,,,,,,,,,
M,Robic,11,8,,4.09,4,3,4,5,4,,<,,,<,<,3,5,5,,<,<,<,,,4,4,,<,4,<,,,,,,,,,,,,,
M,Marchetti,9,4,,4.78,,,,<,,5,5,4,,5,5,4,,,6,,6,<,,,,3,,,<,,,,,,,,,,,,,,
M,Coulibaly,7,2,,4.67,,,4,,,,,,,5,,,<,4,,,,,,6,,4,5,<,,,,,,,,,,,,,,,
M,Guidileye,13,3,,4.92,,<,<,5,5,,,,5,,,4,,,,,6,5,<,6,5,5,,3,5,5,,5,,,,,,,,,,,
M,Diarra,12,1,2,5.17,,,,,,,,,6,5,7,,5,5,<,4,,,5,6,,,6,4,4,5,,,,,,,,,,,,,
M,Busin,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<,<,,,,,,,,,,,
M,Puyo,14,4,2,4.64,<,<,4,5,7,,,<,,,5,3,,,6,4,7,4,5,<,4,,,,,3,4,4,,,,,,,,,,,
A,Dalé,10,9,1,4.20,3,3,<,<,<,4,,4,4,<,<,,,,,<,4,6,<,,,<,7,4,3,,,,,,,,,,,,,,
A,Mandanne,8,10,1,3.78,3,<,<,,,4,3,<,<,,6,3,<,4,,,,,4,4,3,,,<,<,<,<,,,,,,,,,,,,
A,Hadji,11,7,,4.00,,,2,5,4,<,Bl.,,,,,<,4,<,6,4,<,,,4,<,4,,3,,4,4,<,,,,,,,,,,,
A,Dia,14,8,4,5.07,,,,,,<,<,<,<,6,6,3,4,<,7,3,7,4,5,6,<,<,7,,4,4,6,4,,,,,,,,,,,
A,Mabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3.5,4.2,4.2727272727272725,5.5,5.1818181818181817,4.7272727272727275,4.5,4.6363636363636367,4.3636363636363633,5.4545454545454541,6,3.0909090909090908,5.5,5.0,6.6363636363636367,3.8181818181818183,6.0909090909090908,4.8181818181818183,5.2727272727272725,5.8181818181818183,4.5454545454545459,4.1818181818181817,6.2727272727272725,3.6363636363636362,3.9090909090909092,4.7272727272727275,5.2727272727272725,5.0909090909090908,,,,,,,,,,,
-------- 20 - DFCO
Dijon FCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Effectif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poste,Nom,Tit.,Entrée,Buts,M. L1,J01(D): FCN,J02(E ): LOSC,J03(D): OL,J04(E ): SCO,J05(D): FCM,J06(E ): PSG,J07(D): SRFC,J08(D): MHSC,J09(E ): ASSE,J10(D): FCL,J11(E ): SCB,J12(D): EAG,J13(E ): ASNL,J14(E ): FCGB,J15(D): ASM,J16(E ): SMC,J17(D): OM,J18(E ): OGCN,J19(D): TFC,J20(E ): MHSC,J21(D): LOSC,J22(E ): FCL,J23(D): PSG,J24(E ): FCM,J25(D): SMC,J26(E ): OL,J27(E ): FCN,J28(D): OGCN,,,,,,,,,,
G,Reynet,28,,,5.36,5,5,6,4,6,5,6,4,5,7,8,4,6,4,4,5,5,5,7,5,6,7,4,5,7,5,5,5,,,,,,,,,,
G,Leroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,Allain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,Bernard,6,1,,5.50,5,<,,,,,,,5,6,6,,,,7,,4,,,,,,,,,,,,,,,,,,,,,
D,Abdelhamid,15,2,,4.73,5,5,5,3,5,4,,,,,7,,,3,5,4,,3,7,5,<,,,<,6,,4,,,,,,,,,,,
